,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
923,decoded,direct_vocab,11,0.41860175,0.45556435,0.017086059,0.025960969,0.021523513,0.99515563,0.900693,0.17522743,0.20753887,0.036366504,16600
924,decoded,direct_vocab,1,0.44691572,0.48758888,0.021719683,0.01791305,0.019816365,0.9961388,0.80189455,0.19973366,0.23774292,0.047485262,16800
925,decoded,direct_vocab,2,0.43555608,0.47649968,0.010098178,0.03892948,0.02451383,0.995518,-0.2715149,0.1897091,0.22705194,0.043073818,16800
926,decoded,direct_vocab,3,0.46273467,0.5008142,0.0711773,0.005328369,0.038252834,0.9942118,-0.03760016,0.21412337,0.25081486,0.05370532,16800
927,decoded,direct_vocab,4,0.44402093,0.4866748,0.00986589,0.026156558,0.018011224,0.99520504,0.4986379,0.19715458,0.23685235,0.046696525,16800
928,decoded,direct_vocab,5,0.41257572,0.45286152,0.042471107,0.026094042,0.034282573,0.99228567,-0.60557324,0.17021872,0.20508355,0.03490906,16800
929,decoded,direct_vocab,6,0.44050413,0.47903234,0.028554851,0.020035105,0.024294978,0.9942107,-0.64334184,0.19404389,0.22947198,0.044527635,16800
930,decoded,direct_vocab,7,0.44665152,0.48976395,0.008808855,0.018057195,0.013433025,0.99456453,-0.09303209,0.19949758,0.23986872,0.047853228,16800
931,decoded,direct_vocab,8,0.44230333,0.49051026,0.09458618,0.048331644,0.07145891,0.99186915,0.9170597,0.19563223,0.24060032,0.047069177,16800
932,decoded,direct_vocab,9,0.4505148,0.4964363,0.049865924,0.031561047,0.040713485,0.9939271,-0.6745974,0.20296358,0.246449,0.05002017,16800
933,decoded,direct_vocab,10,0.45079526,0.49178955,0.039909385,0.010318659,0.025114022,0.9930771,0.7928873,0.20321637,0.24185696,0.049149293,16800
934,decoded,direct_vocab,11,0.4185559,0.45539173,0.016818268,0.025925249,0.02137176,0.99521315,0.8912121,0.17518903,0.20738164,0.036330987,16800
935,decoded,direct_vocab,1,0.4466698,0.4872812,0.022080021,0.017908476,0.019994248,0.99616975,0.7956121,0.1995139,0.23744297,0.047373172,17000
936,decoded,direct_vocab,2,0.4353418,0.4761784,0.009777022,0.039025366,0.024401193,0.99557143,-0.23502994,0.18952249,0.22674587,0.042973444,17000
937,decoded,direct_vocab,3,0.46252692,0.50047606,0.07053773,0.0052549387,0.037896335,0.99427116,-0.08054788,0.21393114,0.2504763,0.05358468,17000
938,decoded,direct_vocab,4,0.44388473,0.48636705,0.010060106,0.02617818,0.018119143,0.9952465,0.44169003,0.19703366,0.23655291,0.046608884,17000
939,decoded,direct_vocab,5,0.41234803,0.45256355,0.042083666,0.026128655,0.03410616,0.9923622,-0.605065,0.1700309,0.20481376,0.03482467,17000
940,decoded,direct_vocab,6,0.44038886,0.47870463,0.028281169,0.020023352,0.02415226,0.9942595,-0.6507555,0.19394235,0.22915812,0.044443466,17000
941,decoded,direct_vocab,7,0.4464794,0.48940253,0.008350184,0.017909488,0.013129836,0.99462503,-0.14704312,0.19934386,0.23951484,0.047745813,17000
942,decoded,direct_vocab,8,0.44208327,0.49011734,0.094145395,0.048302855,0.07122412,0.99191946,0.9183335,0.19543761,0.240215,0.046947047,17000
943,decoded,direct_vocab,9,0.45043,0.49608478,0.049978916,0.03152759,0.040753253,0.99398226,-0.6697867,0.20288719,0.24610011,0.04993056,17000
944,decoded,direct_vocab,10,0.45070338,0.49152783,0.040228114,0.010337848,0.02528298,0.99313456,0.78724724,0.20313354,0.2415996,0.04907698,17000
945,decoded,direct_vocab,11,0.41851583,0.45522845,0.016583826,0.02589251,0.021238167,0.99526316,0.88573694,0.1751555,0.20723294,0.03629799,17000
946,decoded,direct_vocab,1,0.44645518,0.48698348,0.022414314,0.0178305,0.020122407,0.99619937,0.7895821,0.19932222,0.2371529,0.047269844,17200
947,decoded,direct_vocab,2,0.4351334,0.47586787,0.0095325,0.039105617,0.024319058,0.9956224,-0.20120607,0.18934107,0.22645023,0.04287633,17200
948,decoded,direct_vocab,3,0.46233448,0.50014824,0.06990422,0.005237522,0.03757087,0.99432683,-0.11934973,0.21375318,0.25014827,0.053469986,17200
949,decoded,direct_vocab,4,0.44372046,0.4860721,0.010159552,0.026130976,0.018145263,0.9952828,0.37092292,0.19688785,0.23626608,0.04651792,17200
950,decoded,direct_vocab,5,0.41214672,0.45227414,0.041779738,0.026106866,0.033943303,0.9924429,-0.60476846,0.16986492,0.2045519,0.034746192,17200
951,decoded,direct_vocab,6,0.4402632,0.478385,0.028000075,0.020068983,0.02403453,0.994305,-0.6585519,0.1938317,0.22885221,0.044358812,17200
952,decoded,direct_vocab,7,0.44630712,0.48905045,0.007927569,0.017792333,0.012859951,0.9946883,-0.22213514,0.19919005,0.23917034,0.047640353,17200
953,decoded,direct_vocab,8,0.4418549,0.4897356,0.09370016,0.04828457,0.070992365,0.9919628,0.91950685,0.19523574,0.23984095,0.04682553,17200
954,decoded,direct_vocab,9,0.4503495,0.49574336,0.050005432,0.031477608,0.04074152,0.9940369,-0.6654432,0.20281468,0.24576148,0.049844038,17200
955,decoded,direct_vocab,10,0.45061693,0.49127227,0.040564995,0.010329976,0.025447486,0.9931868,0.78145874,0.20305562,0.24134845,0.04900716,17200
956,decoded,direct_vocab,11,0.41847846,0.4550762,0.016337547,0.02585713,0.02109734,0.99531007,0.8791381,0.17512423,0.20709434,0.036267236,17200
957,decoded,direct_vocab,1,0.44625694,0.48669693,0.022789303,0.017709915,0.020249609,0.99622625,0.78729105,0.19914526,0.2368739,0.04717231,17400
958,decoded,direct_vocab,2,0.43493533,0.47556725,0.009349509,0.03925219,0.02430085,0.99567175,-0.16314071,0.18916874,0.2261642,0.042783197,17400
959,decoded,direct_vocab,3,0.4621603,0.4998339,0.06933829,0.0052151955,0.037276745,0.9943846,-0.14631395,0.21359213,0.24983394,0.053362563,17400
960,decoded,direct_vocab,4,0.44357792,0.48578587,0.010256067,0.026142363,0.018199215,0.9953287,0.28735477,0.19676137,0.23598792,0.046433307,17400
961,decoded,direct_vocab,5,0.41197884,0.4519936,0.04149594,0.026111294,0.03380362,0.99252194,-0.59764653,0.16972657,0.20429823,0.03467484,17400
962,decoded,direct_vocab,6,0.44014096,0.4780748,0.027819201,0.02005294,0.02393607,0.99434227,-0.66894996,0.19372407,0.2285555,0.0442767,17400
963,decoded,direct_vocab,7,0.4461456,0.48870856,0.0075761382,0.017678736,0.012627437,0.9947509,-0.28419527,0.1990459,0.23883605,0.047539335,17400
964,decoded,direct_vocab,8,0.441624,0.48936543,0.09339006,0.048250552,0.07082031,0.99200463,0.92151886,0.19503175,0.23947853,0.046705917,17400
965,decoded,direct_vocab,9,0.4502658,0.49541524,0.04986328,0.03145532,0.0406593,0.9940875,-0.66165715,0.20273928,0.24543627,0.049759574,17400
966,decoded,direct_vocab,10,0.45051762,0.49102446,0.040721238,0.010300053,0.025510646,0.99323773,0.7720668,0.20296612,0.24110502,0.04893615,17400
967,decoded,direct_vocab,11,0.41845593,0.45493042,0.016082333,0.0259134,0.020997867,0.99535364,0.8702067,0.17510536,0.20696169,0.0362401,17400
968,decoded,direct_vocab,1,0.44606185,0.4864149,0.023077367,0.017562509,0.020319939,0.99625176,0.78248805,0.19897117,0.23659946,0.04707647,17600
969,decoded,direct_vocab,2,0.43474418,0.47527015,0.009153263,0.03942692,0.02429009,0.9957155,-0.13092445,0.1890025,0.22588171,0.042692207,17600
970,decoded,direct_vocab,3,0.4619809,0.49952266,0.06877445,0.0051522967,0.036963373,0.9944374,-0.17233494,0.21342637,0.24952288,0.05325476,17600
971,decoded,direct_vocab,4,0.44344184,0.4855026,0.010330011,0.026093168,0.01821159,0.9953716,0.21393326,0.19664067,0.23571278,0.046350718,17600
972,decoded,direct_vocab,5,0.41180673,0.45171514,0.041170716,0.026163155,0.033666935,0.99259245,-0.5851429,0.16958478,0.20404656,0.034603193,17600
973,decoded,direct_vocab,6,0.44001752,0.47776905,0.027614474,0.020071492,0.023842983,0.9943782,-0.6797014,0.19361542,0.22826326,0.044195287,17600
974,decoded,direct_vocab,7,0.44598055,0.4883691,0.0073674037,0.01761302,0.012490212,0.9948064,-0.34097135,0.19889864,0.23850438,0.047438197,17600
975,decoded,direct_vocab,8,0.44144,0.48900154,0.093107216,0.048126914,0.070617065,0.9920371,0.9238001,0.19486926,0.23912251,0.046597626,17600
976,decoded,direct_vocab,9,0.4501662,0.49508917,0.04974376,0.031469777,0.040606767,0.9941329,-0.65524244,0.20264961,0.24511328,0.049672112,17600
977,decoded,direct_vocab,10,0.45041475,0.49077952,0.04087507,0.010225899,0.025550485,0.9932889,0.76570064,0.20287344,0.24086453,0.048865017,17600
978,decoded,direct_vocab,11,0.418401,0.45478815,0.01586631,0.025907395,0.020886853,0.9953971,0.85720634,0.1750594,0.20683226,0.03620793,17600
979,decoded,direct_vocab,1,0.44585308,0.48614004,0.023288187,0.017425975,0.02035708,0.99627733,0.77047944,0.19878498,0.23633215,0.046979282,17800
980,decoded,direct_vocab,2,0.4345641,0.47498515,0.008996443,0.039557118,0.02427678,0.9957544,-0.111817144,0.18884596,0.2256109,0.042605706,17800
981,decoded,direct_vocab,3,0.4618039,0.49922225,0.068156675,0.0051589757,0.036657825,0.9944916,-0.20012973,0.21326286,0.24922286,0.05314998,17800
982,decoded,direct_vocab,4,0.44330958,0.48522726,0.0104681095,0.026067428,0.01826777,0.9954147,0.14270973,0.19652338,0.23544548,0.04627054,17800
983,decoded,direct_vocab,5,0.41163227,0.45144448,0.040870875,0.026253413,0.033562146,0.9926644,-0.57278746,0.16944112,0.20380211,0.034532458,17800
984,decoded,direct_vocab,6,0.4399054,0.47747535,0.027507057,0.020024646,0.02376585,0.9944118,-0.69270027,0.19351676,0.2279827,0.044118475,17800
985,decoded,direct_vocab,7,0.44582134,0.4880397,0.007167179,0.017556721,0.01236195,0.9948571,-0.3921621,0.19875666,0.23818275,0.047340408,17800
986,decoded,direct_vocab,8,0.44128633,0.48864833,0.09286482,0.04803832,0.07045157,0.9920674,0.9261752,0.19473362,0.23877719,0.046497945,17800
987,decoded,direct_vocab,9,0.45005152,0.49477014,0.049629815,0.031364806,0.04049731,0.99417484,-0.64878374,0.20254637,0.2447975,0.049582846,17800
988,decoded,direct_vocab,10,0.45030367,0.49054196,0.041031398,0.01026574,0.025648568,0.9933439,0.7563708,0.20277339,0.24063142,0.048793647,17800
989,decoded,direct_vocab,11,0.41833752,0.45465583,0.01561164,0.025957957,0.020784799,0.9954383,0.8400234,0.17500629,0.20671192,0.036175884,17800
990,decoded,direct_vocab,1,0.44563767,0.4858684,0.02351246,0.01729822,0.020405341,0.9963027,0.7584916,0.19859293,0.2360681,0.046881456,18000
991,decoded,direct_vocab,2,0.43440586,0.4747077,0.008932414,0.039625913,0.024279164,0.9957912,-0.095233366,0.18870845,0.2253474,0.04252496,18000
992,decoded,direct_vocab,3,0.46162042,0.49892798,0.067525715,0.005131739,0.036328726,0.9945437,-0.24147096,0.21309341,0.24892913,0.053045157,18000
993,decoded,direct_vocab,4,0.44317883,0.48495454,0.010607764,0.026051838,0.018329801,0.9954532,0.07908626,0.19640748,0.2351809,0.04619129,18000
994,decoded,direct_vocab,5,0.41144723,0.4511774,0.040549435,0.026340334,0.033444885,0.9927349,-0.563118,0.16928881,0.20356104,0.034460608,18000
995,decoded,direct_vocab,6,0.43977952,0.4771885,0.027471691,0.020062953,0.023767322,0.99444216,-0.70492244,0.19340603,0.22770886,0.044040266,18000
996,decoded,direct_vocab,7,0.44568056,0.48771462,0.00696587,0.017517071,0.012241471,0.9949072,-0.46121782,0.19863117,0.23786555,0.047247514,18000
997,decoded,direct_vocab,8,0.44114134,0.48830187,0.092610285,0.047925316,0.0702678,0.99210083,0.9273712,0.19460568,0.23843873,0.04640153,18000
998,decoded,direct_vocab,9,0.44994295,0.49445564,0.04951325,0.031346183,0.04042972,0.99421704,-0.6376461,0.20244865,0.24448638,0.049495935,18000
999,decoded,direct_vocab,10,0.45019564,0.49030724,0.041122947,0.010336337,0.025729641,0.99340004,0.7528225,0.20267612,0.2404012,0.048723582,18000
1000,decoded,direct_vocab,11,0.4183009,0.45452642,0.015374824,0.02597505,0.020674936,0.995479,0.82087433,0.17497563,0.20659427,0.036148965,18000
1001,decoded,direct_vocab,1,0.44542393,0.48560607,0.023748508,0.017174838,0.020461673,0.9963289,0.7466335,0.19840248,0.23581326,0.046785936,18200
1002,decoded,direct_vocab,2,0.43427497,0.4744424,0.0088693015,0.03968229,0.024275796,0.9958252,-0.06418199,0.18859474,0.22509558,0.042451844,18200
1003,decoded,direct_vocab,3,0.4614448,0.4986454,0.06697309,0.005112846,0.03604297,0.9945927,-0.27153262,0.2129313,0.24864723,0.05294478,18200
1004,decoded,direct_vocab,4,0.44304284,0.48469213,0.010752899,0.026062844,0.018407872,0.9954895,0.019168168,0.19628696,0.23492646,0.046113003,18200
1005,decoded,direct_vocab,5,0.41127914,0.4509198,0.04021417,0.026441358,0.033327766,0.9928037,-0.55158025,0.16915053,0.20332867,0.034393154,18200
1006,decoded,direct_vocab,6,0.43965912,0.47691268,0.027458912,0.020140518,0.023799714,0.99447006,-0.721266,0.19330014,0.2274457,0.043965288,18200
1007,decoded,direct_vocab,7,0.44554698,0.48740232,0.006784571,0.017494092,0.012139332,0.9949551,-0.5190965,0.19851212,0.23756102,0.04715874,18200
1008,decoded,direct_vocab,8,0.441017,0.48796755,0.09233957,0.047825206,0.07008239,0.9921366,0.92848366,0.19449599,0.23811233,0.046311893,18200
1009,decoded,direct_vocab,9,0.4498498,0.49415374,0.04941267,0.031298522,0.040355597,0.99425596,-0.62585706,0.20236486,0.24418792,0.049415056,18200
1010,decoded,direct_vocab,10,0.45007816,0.49008143,0.041193593,0.010408562,0.025801077,0.9934522,0.7453341,0.20257035,0.2401798,0.04865331,18200
1011,decoded,direct_vocab,11,0.41825905,0.45440683,0.01511868,0.02592632,0.0205225,0.9955171,0.7986962,0.17494063,0.20648557,0.036122717,18200
1012,decoded,direct_vocab,1,0.44521976,0.4853499,0.023999963,0.017071981,0.020535972,0.99635834,0.73165226,0.19822063,0.23556451,0.046693746,18400
1013,decoded,direct_vocab,2,0.43417165,0.47418988,0.008756194,0.0397697,0.024262948,0.9958591,-0.039132126,0.18850502,0.22485603,0.04238649,18400
1014,decoded,direct_vocab,3,0.4612622,0.49837172,0.066453464,0.0051592155,0.03580634,0.9946402,-0.29755783,0.21276282,0.24837437,0.05284483,18400
1015,decoded,direct_vocab,4,0.44290406,0.4844374,0.010911538,0.026052542,0.01848204,0.99552363,-0.035331037,0.196164,0.2346796,0.04603569,18400
1016,decoded,direct_vocab,5,0.4111187,0.4506681,0.03992775,0.026556412,0.03324208,0.9928621,-0.5409511,0.16901858,0.20310174,0.03432797,18400
1017,decoded,direct_vocab,6,0.43954462,0.47664464,0.027458288,0.020172853,0.02381557,0.99449927,-0.73933023,0.19319947,0.2271901,0.04389301,18400
1018,decoded,direct_vocab,7,0.44542205,0.48710072,0.006546918,0.017401159,0.011974039,0.9950042,-0.5782588,0.19840081,0.2372671,0.047073986,18400
1019,decoded,direct_vocab,8,0.44086477,0.48764163,0.09212015,0.047754224,0.069937184,0.9921718,0.9300548,0.19436175,0.23779435,0.046218127,18400
1020,decoded,direct_vocab,9,0.44975066,0.49386,0.049370788,0.03126577,0.04031828,0.99429363,-0.6140919,0.20227566,0.2438977,0.04933457,18400
1021,decoded,direct_vocab,10,0.44995362,0.4898612,0.041271858,0.010452645,0.02586225,0.99350375,0.74044466,0.20245826,0.23996398,0.04858269,18400
1022,decoded,direct_vocab,11,0.41823027,0.45429283,0.014857056,0.025911758,0.020384407,0.99555594,0.7770613,0.17491655,0.20638198,0.036099624,18400
1023,decoded,direct_vocab,1,0.4450188,0.4850987,0.024296299,0.016954802,0.02062555,0.9963852,0.71756613,0.19804174,0.23532073,0.046603326,18600
1024,decoded,direct_vocab,2,0.43407094,0.47395015,0.008604166,0.039836776,0.02422047,0.9958874,-0.015850345,0.18841758,0.22462875,0.042324007,18600
1025,decoded,direct_vocab,3,0.46108288,0.49810594,0.066008635,0.0051392214,0.03557393,0.99468505,-0.32148662,0.21259741,0.24810953,0.052747447,18600
1026,decoded,direct_vocab,4,0.44277227,0.484191,0.01110248,0.026110636,0.018606558,0.99555963,-0.087050736,0.19604728,0.23444092,0.045961503,18600
1027,decoded,direct_vocab,5,0.41096616,0.45042226,0.03972223,0.026580906,0.033151567,0.99292016,-0.539154,0.16889319,0.2028802,0.034265086,18600
1028,decoded,direct_vocab,6,0.43945855,0.47638357,0.027518637,0.020053158,0.023785897,0.9945258,-0.7564456,0.19312382,0.2269413,0.043827772,18600
1029,decoded,direct_vocab,7,0.44529623,0.48680916,0.00641785,0.017312957,0.0118654035,0.9950507,-0.6270509,0.19828872,0.23698317,0.04699109,18600
1030,decoded,direct_vocab,8,0.44069964,0.48732582,0.0918443,0.047702655,0.06977348,0.992205,0.9317553,0.19421618,0.23748645,0.04612371,18600
1031,decoded,direct_vocab,9,0.44966778,0.4935773,0.049466692,0.031219369,0.04034303,0.9943337,-0.60459524,0.20220111,0.24361855,0.049259942,18600
1032,decoded,direct_vocab,10,0.44984224,0.48964468,0.04143425,0.0104613295,0.02594779,0.9935525,0.7341489,0.20235805,0.2397519,0.04851573,18600
1033,decoded,direct_vocab,11,0.41819912,0.45418498,0.014583655,0.025925374,0.020254515,0.9955934,0.75203496,0.1748905,0.206284,0.036077112,18600
1034,decoded,direct_vocab,1,0.44479692,0.4848518,0.024715615,0.016888624,0.02080212,0.9964095,0.6993611,0.1978443,0.23508127,0.04650949,18800
1035,decoded,direct_vocab,2,0.43398204,0.4737234,0.008445761,0.039863966,0.024154864,0.99591094,0.016548367,0.18834041,0.22441387,0.0422662,18800
1036,decoded,direct_vocab,3,0.46092495,0.49785003,0.06560589,0.00509082,0.035348352,0.9947315,-0.34908834,0.21245182,0.24785465,0.052657172,18800
1037,decoded,direct_vocab,4,0.44263005,0.48395273,0.011411453,0.026160188,0.01878582,0.99559504,-0.13191286,0.19592136,0.23421025,0.045886792,18800
1038,decoded,direct_vocab,5,0.41081974,0.45018578,0.039568633,0.026631525,0.03310008,0.9929763,-0.54231596,0.16877286,0.20266724,0.03420473,18800
1039,decoded,direct_vocab,6,0.4393666,0.47612882,0.02770157,0.019952886,0.023827229,0.9945535,-0.772003,0.19304302,0.22669865,0.043762594,18800
1040,decoded,direct_vocab,7,0.44518337,0.4865264,0.0062701604,0.017247785,0.011758973,0.99509823,-0.6626559,0.19818823,0.23670794,0.04691273,18800
1041,decoded,direct_vocab,8,0.44054118,0.48701876,0.09146629,0.04762991,0.0695481,0.9922397,0.9327627,0.19407652,0.23718728,0.046032485,18800
1042,decoded,direct_vocab,9,0.44958377,0.49330053,0.049468536,0.031171983,0.04032026,0.99437195,-0.59239966,0.20212556,0.24334541,0.049186327,18800
1043,decoded,direct_vocab,10,0.44972745,0.48943383,0.041499663,0.010408282,0.025953973,0.99359846,0.7306347,0.20225477,0.23954546,0.048449215,18800
1044,decoded,direct_vocab,11,0.41815913,0.4540831,0.014325183,0.025898628,0.020111905,0.9956235,0.71868575,0.17485705,0.20619148,0.036054034,18800
1045,decoded,direct_vocab,1,0.44458246,0.48460656,0.025082558,0.0168413,0.02096193,0.9964343,0.68085194,0.19765356,0.23484352,0.046417657,19000
1046,decoded,direct_vocab,2,0.43389744,0.47350618,0.008216219,0.03987384,0.024045028,0.995935,0.05152138,0.18826698,0.2242081,0.04221098,19000
1047,decoded,direct_vocab,3,0.46076974,0.49760342,0.0652019,0.0051040547,0.03515298,0.9947773,-0.39259878,0.21230875,0.24760915,0.05256959,19000
1048,decoded,direct_vocab,4,0.4425016,0.48372015,0.01165016,0.026245167,0.018947665,0.9956285,-0.1695471,0.19580767,0.23398519,0.045816094,19000
1049,decoded,direct_vocab,5,0.41070202,0.44995758,0.039432324,0.026623612,0.03302797,0.9930275,-0.54654723,0.16867615,0.20246182,0.03415048,19000
1050,decoded,direct_vocab,6,0.43926778,0.4758814,0.027916325,0.019867098,0.023891712,0.9945773,-0.7884778,0.19295618,0.22646311,0.043697458,19000
1051,decoded,direct_vocab,7,0.4450759,0.48625112,0.0061709653,0.01720329,0.011687128,0.99514246,-0.71253836,0.19809255,0.23644015,0.04683703,19000
1052,decoded,direct_vocab,8,0.4403892,0.4867163,0.09116742,0.047539417,0.06935342,0.9922674,0.93390954,0.19394264,0.23689276,0.045943607,19000
1053,decoded,direct_vocab,9,0.44950926,0.49302903,0.049416233,0.031168943,0.040292587,0.9944088,-0.58074397,0.20205858,0.24307762,0.04911592,19000
1054,decoded,direct_vocab,10,0.44962704,0.48922843,0.041607283,0.010406595,0.026006939,0.9936477,0.72642237,0.20216447,0.23934445,0.048386943,19000
1055,decoded,direct_vocab,11,0.41812062,0.4539833,0.014096922,0.025891254,0.019994088,0.9956502,0.6855989,0.17482485,0.20610084,0.036031548,19000
1056,decoded,direct_vocab,1,0.44438314,0.48436433,0.02542239,0.016792612,0.021107502,0.99645835,0.65948814,0.19747637,0.2346088,0.046329696,19200
1057,decoded,direct_vocab,2,0.43380362,0.47329664,0.007986774,0.039936986,0.02396188,0.9959592,0.09073921,0.18818557,0.22400971,0.042155396,19200
