epoch,filename,path,source,train_loss,test_loss,train_accuracy,test_accuracy,param_norm,coord_mode,input_projection_mode,p,K,d_mlp,ell_global,ell_neuron,ell_abs,ell_global_norm,ell_neuron_norm,ell_abs_norm,sum_alpha2beta2,coherence_in_mean,coherence_out_mean,coherence_mean,coherence_in_weighted,coherence_out_weighted,coherence_joint_weighted,H_in,H_out,top1_in,top2_in,top1_out,top2_out,param_norm_model
43200,43200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/43200.pth,numbered,6.694657713524066e-06,0.10624799877405167,1.0,0.9774436090225563,48.23262225643044,decoded,direct_vocab,23,11,512,-0.09138567745685577,0.4635292887687683,0.4635292887687683,-0.19633257389068604,0.9958442449569702,0.9958442449569702,0.46546363830566406,0.03409378603100777,0.024426108226180077,0.029259946197271347,0.03451380133628845,0.024334682151675224,0.029577691107988358,2.396172285079956,2.396237850189209,0.09942082315683365,0.19501681625843048,0.09797372668981552,0.19348394870758057,48.2326135489839
43400,43400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/43400.pth,numbered,6.699775440210942e-06,0.10626521706581116,1.0,0.9774436090225563,48.2312451586317,decoded,direct_vocab,23,11,512,-0.09137669205665588,0.4634764790534973,0.4634764790534973,-0.19633635878562927,0.9958478808403015,0.9958478808403015,0.46540892124176025,0.034088753163814545,0.02442743256688118,0.029258092865347862,0.03450620174407959,0.024336256086826324,0.029573602601885796,2.3961760997772217,2.3962409496307373,0.09941904991865158,0.19501151144504547,0.09797228127717972,0.19348099827766418,48.23123800335149
43600,43600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/43600.pth,numbered,6.6880347731057554e-06,0.10630171746015549,1.0,0.9774436090225563,48.229834476203884,decoded,direct_vocab,23,11,512,-0.09150748699903488,0.46342355012893677,0.46342355012893677,-0.1966407150030136,0.9958522915840149,0.9958522915840149,0.46535369753837585,0.03408409655094147,0.024432403966784477,0.029258251190185547,0.03450002148747444,0.024341125041246414,0.029572194442152977,2.3961799144744873,2.3962435722351074,0.09941590577363968,0.19500596821308136,0.09797084331512451,0.1934778392314911,48.22982824982702
43800,43800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/43800.pth,numbered,6.6859279286290985e-06,0.10641295462846756,1.0,0.9774436090225563,48.228338617442674,decoded,direct_vocab,23,11,512,-0.0918586328625679,0.4633673131465912,0.4633673131465912,-0.1974201500415802,0.9958568215370178,0.9958568215370178,0.46529510617256165,0.03408496826887131,0.024432895705103874,0.029258932918310165,0.034499820321798325,0.024341726675629616,0.02957214042544365,2.3961844444274902,2.396247148513794,0.09941036254167557,0.19499021768569946,0.09796945005655289,0.1934746652841568,48.22833239806698
44000,44000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/44000.pth,numbered,6.693152499792632e-06,0.10650438815355301,1.0,0.9774436090225563,48.22682417158159,decoded,direct_vocab,23,11,512,-0.09208611398935318,0.46330946683883667,0.46330946683883667,-0.19793452322483063,0.9958606362342834,0.9958606362342834,0.46523523330688477,0.034081779420375824,0.024434281513094902,0.029258031398057938,0.034496188163757324,0.024343401193618774,0.02957112155854702,2.3961877822875977,2.3962504863739014,0.09940557181835175,0.1949804425239563,0.09796809405088425,0.19347113370895386,48.226816250547394
44200,44200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/44200.pth,numbered,6.683218543912517e-06,0.10660696774721146,1.0,0.9774436090225563,48.22544890037986,decoded,direct_vocab,23,11,512,-0.09210842102766037,0.46325790882110596,0.46325790882110596,-0.19800519943237305,0.9958641529083252,0.9958641529083252,0.465181827545166,0.03406865522265434,0.024440966546535492,0.029254810884594917,0.034482356160879135,0.024349965155124664,0.029567094519734383,2.3961918354034424,2.3962533473968506,0.0994013100862503,0.19497257471084595,0.09796641767024994,0.19346705079078674,48.225441805178804
44400,44400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/44400.pth,numbered,6.684422714897664e-06,0.10668089240789413,1.0,0.9774436090225563,48.224102465510775,decoded,direct_vocab,23,11,512,-0.09190437942743301,0.46320614218711853,0.46320614218711853,-0.19758926331996918,0.9958672523498535,0.9958672523498535,0.4651283919811249,0.03405705466866493,0.02444634400308132,0.029251698404550552,0.03447001799941063,0.02435542643070221,0.029563413932919502,2.396195650100708,2.396256446838379,0.0993967205286026,0.19496026635169983,0.09796444326639175,0.19346261024475098,48.22409010246785
44600,44600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/44600.pth,numbered,6.683519586658804e-06,0.10675118118524551,1.0,0.9774436090225563,48.22273917348045,decoded,direct_vocab,23,11,512,-0.09159955382347107,0.4631529152393341,0.4631529152393341,-0.19695720076560974,0.9958705902099609,0.9958705902099609,0.4650734066963196,0.03403691574931145,0.024453485384583473,0.029245201498270035,0.03444874659180641,0.024362558498978615,0.029555926099419594,2.3961997032165527,2.3962600231170654,0.09939055889844894,0.19494479894638062,0.0979621559381485,0.19345787167549133,48.22273709617565
44800,44800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/44800.pth,numbered,6.681713330181083e-06,0.10681653022766113,1.0,0.9774436090225563,48.22134892952071,decoded,direct_vocab,23,11,512,-0.0911293774843216,0.46309778094291687,0.46309778094291687,-0.19597014784812927,0.9958735704421997,0.9958735704421997,0.465016633272171,0.034012358635663986,0.024452561512589455,0.029232461005449295,0.03442306071519852,0.024361157789826393,0.02954159677028656,2.3962035179138184,2.396263360977173,0.0993880182504654,0.19493374228477478,0.09795980155467987,0.19345277547836304,48.22133721996156
45000,45000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/45000.pth,numbered,6.681111244688509e-06,0.10686778277158737,1.0,0.9774436090225563,48.22006569033873,decoded,direct_vocab,23,11,512,-0.09055881947278976,0.46304741501808167,0.46304741501808167,-0.19476477801799774,0.9958757162094116,0.9958757162094116,0.4649650752544403,0.033990055322647095,0.024446560069918633,0.029218308627605438,0.03440016880631447,0.024354834109544754,0.029526446014642715,2.3962080478668213,2.3962669372558594,0.09938612580299377,0.19492046535015106,0.09795720875263214,0.19344718754291534,48.220051221911305
45200,45200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/45200.pth,numbered,6.682315415673656e-06,0.10692031681537628,1.0,0.9774436090225563,48.21864460124185,decoded,direct_vocab,23,11,512,-0.08969791233539581,0.4629926085472107,0.4629926085472107,-0.19293656945228577,0.9958783388137817,0.9958783388137817,0.46490880846977234,0.03396463394165039,0.024450508877635002,0.02920757234096527,0.03437386080622673,0.024358371272683144,0.02951447293162346,2.3962106704711914,2.3962700366973877,0.09938245266675949,0.19491025805473328,0.09795480221509933,0.19344165921211243,48.21864114132236
45400,45400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/45400.pth,numbered,6.681713330181083e-06,0.10697512328624725,1.0,0.9774436090225563,48.21724184549859,decoded,direct_vocab,23,11,512,-0.08912812173366547,0.4629387855529785,0.4629387855529785,-0.19173379242420197,0.9958810210227966,0.9958810210227966,0.4648534953594208,0.03392937406897545,0.024450939148664474,0.02919015660881996,0.03433719649910927,0.024358481168746948,0.02949553169310093,2.396214008331299,2.396273374557495,0.09937462210655212,0.19489575922489166,0.09795230627059937,0.19343571364879608,48.2172398803549
45600,45600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/45600.pth,numbered,6.673886218777625e-06,0.10701995342969894,1.0,0.9774436090225563,48.216081928920254,decoded,direct_vocab,23,11,512,-0.08862490952014923,0.4628949463367462,0.4628949463367462,-0.19066987931728363,0.9958839416503906,0.9958839416503906,0.4648081362247467,0.03389060124754906,0.02444818615913391,0.029169393703341484,0.034297533333301544,0.024355143308639526,0.02947327494621277,2.39621639251709,2.3962767124176025,0.09937410801649094,0.19488531351089478,0.09794984757900238,0.19342949986457825,48.21608035991144
45800,45800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/45800.pth,numbered,6.67629456074792e-06,0.10707299411296844,1.0,0.9774436090225563,48.21503478913738,decoded,direct_vocab,23,11,512,-0.0881325751543045,0.46285513043403625,0.46285513043403625,-0.18962761759757996,0.9958873391151428,0.9958873391151428,0.46476656198501587,0.03385302051901817,0.024454258382320404,0.02915363945066929,0.03425941616296768,0.02436085417866707,0.02945665456354618,2.39621901512146,2.39628005027771,0.0993681401014328,0.19486969709396362,0.09794732928276062,0.19342297315597534,48.21502841276514
46000,46000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/46000.pth,numbered,6.673585176031338e-06,0.10712414979934692,1.0,0.9774436090225563,48.214162712617195,decoded,direct_vocab,23,11,512,-0.08774244785308838,0.4628211557865143,0.4628211557865143,-0.18880270421504974,0.9958906769752502,0.9958906769752502,0.4647308886051178,0.03381961211562157,0.024455547332763672,0.02913757972419262,0.034225597977638245,0.024361472576856613,0.029439490288496017,2.39622163772583,2.3962833881378174,0.09936301410198212,0.19485633075237274,0.09794444590806961,0.19341591000556946,48.21415367148751
46200,46200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/46200.pth,numbered,6.67719768898678e-06,0.10717035084962845,1.0,0.9774436090225563,48.21334203345355,decoded,direct_vocab,23,11,512,-0.08719181269407272,0.46278998255729675,0.46278998255729675,-0.18763114511966705,0.9958940744400024,0.9958940744400024,0.4646979868412018,0.03378122299909592,0.024458903819322586,0.02912006340920925,0.03418678045272827,0.02436414733529091,0.029420848935842514,2.3962242603302,2.396286964416504,0.09935875982046127,0.19484078884124756,0.0979413390159607,0.1934085488319397,48.21333841351958
46400,46400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/46400.pth,numbered,6.6726820477924775e-06,0.10722722113132477,1.0,0.9774436090225563,48.212441940975765,decoded,direct_vocab,23,11,512,-0.08636672049760818,0.46275484561920166,0.46275484561920166,-0.18587028980255127,0.9958972334861755,0.9958972334861755,0.46466124057769775,0.03373462334275246,0.02446064166724682,0.029097631573677063,0.03413970395922661,0.024365492165088654,0.02939755655825138,2.3962271213531494,2.3962900638580322,0.09935452789068222,0.1948295533657074,0.09793852269649506,0.19340138137340546,48.212435790403184
46600,46600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/46600.pth,numbered,6.674789347016485e-06,0.1072673574090004,1.0,0.9774436090225563,48.211517458943995,decoded,direct_vocab,23,11,512,-0.0857837051153183,0.46271830797195435,0.46271830797195435,-0.18463067710399628,0.99590003490448,0.99590003490448,0.46462324261665344,0.0336928553879261,0.02446005307137966,0.029076453298330307,0.03409765288233757,0.024364562705159187,0.029375819489359856,2.3962290287017822,2.3962931632995605,0.09934739023447037,0.1948125809431076,0.09793572127819061,0.19339418411254883,48.21151162861029
46800,46800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/46800.pth,numbered,6.672381005046191e-06,0.10730276256799698,1.0,0.9774436090225563,48.21059388676993,decoded,direct_vocab,23,11,512,-0.0853717029094696,0.4626822769641876,0.4626822769641876,-0.1837587058544159,0.9959025382995605,0.9959025382995605,0.46458590030670166,0.03365707769989967,0.024460261687636375,0.02905866876244545,0.034061089158058167,0.024364609271287918,0.02935720607638359,2.3962326049804688,2.396296262741089,0.09934335201978683,0.19480010867118835,0.09793297946453094,0.19338682293891907,48.21059251314746
47000,47000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/47000.pth,numbered,6.671177288808394e-06,0.10733366012573242,1.0,0.9774436090225563,48.20966580815839,decoded,direct_vocab,23,11,512,-0.08522035926580429,0.46264612674713135,0.46264612674713135,-0.1834477186203003,0.9959049224853516,0.9959049224853516,0.4645484983921051,0.03361457213759422,0.024462968111038208,0.029038770124316216,0.034017182886600494,0.024367371574044228,0.029336217790842056,2.3962361812591553,2.3962996006011963,0.09933512657880783,0.19478186964988708,0.0979301854968071,0.1933794617652893,48.20965565566197
47200,47200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/47200.pth,numbered,6.669371032330673e-06,0.10737282782793045,1.0,0.9774436090225563,48.20870122162444,decoded,direct_vocab,23,11,512,-0.08502513915300369,0.4626082479953766,0.4626082479953766,-0.18304280936717987,0.9959068298339844,0.9959068298339844,0.4645095765590668,0.03356902301311493,0.02446357160806656,0.029016297310590744,0.03397068381309509,0.024368030950427055,0.02931295707821846,2.3962395191192627,2.3963027000427246,0.09933289885520935,0.19476503133773804,0.0979272797703743,0.19337183237075806,48.20869472481404
47400,47400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/47400.pth,numbered,6.662748091912363e-06,0.1074022501707077,1.0,0.9774436090225563,48.207408266368276,decoded,direct_vocab,23,11,512,-0.08453091979026794,0.4625590443611145,0.4625590443611145,-0.18199867010116577,0.9959093332290649,0.9959093332290649,0.46445900201797485,0.0335085466504097,0.02446240372955799,0.02898547425866127,0.03390897065401077,0.0243673212826252,0.02928127348423004,2.396242618560791,2.396306037902832,0.09932437539100647,0.19474095106124878,0.09792377054691315,0.1933635175228119,48.20740459122307
47600,47600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/47600.pth,numbered,6.663350177404936e-06,0.10743275284767151,1.0,0.9774436090225563,48.20604389707556,decoded,direct_vocab,23,11,512,-0.08406870812177658,0.46250683069229126,0.46250683069229126,-0.18102426826953888,0.9959110617637634,0.9959110617637634,0.46440574526786804,0.03346022218465805,0.024460790678858757,0.02896050736308098,0.03385934233665466,0.024365874007344246,0.029254909604787827,2.396244525909424,2.3963088989257812,0.09932210296392441,0.19472680985927582,0.0979200005531311,0.1933550387620926,48.20603972143947
47800,47800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/47800.pth,numbered,6.664855391136371e-06,0.10745609551668167,1.0,0.9774436090225563,48.20470264230797,decoded,direct_vocab,23,11,512,-0.08371737599372864,0.4624558389186859,0.4624558389186859,-0.18028795719146729,0.9959129095077515,0.9959129095077515,0.46435368061065674,0.033410731703042984,0.02445989102125168,0.02893531136214733,0.033808644860982895,0.024364754557609558,0.029228152707219124,2.3962466716766357,2.3963119983673096,0.09931910037994385,0.19470831751823425,0.09791627526283264,0.19334650039672852,48.20469633784075
48000,48000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/48000.pth,numbered,6.658835445705336e-06,0.10745812952518463,1.0,0.9774436090225563,48.20325829845504,decoded,direct_vocab,23,11,512,-0.08348384499549866,0.46240127086639404,0.46240127086639404,-0.17980657517910004,0.9959146976470947,0.9959146976470947,0.4642980694770813,0.03336581215262413,0.02446051873266697,0.028913166373968124,0.033762190490961075,0.024365125223994255,0.029204128310084343,2.3962490558624268,2.396314859390259,0.09931275248527527,0.1946885883808136,0.09791231900453568,0.19333767890930176,48.20325541919148
48200,48200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/48200.pth,numbered,6.6573293224792e-06,0.10746379941701889,1.0,0.9774436090225563,48.20186978032985,decoded,direct_vocab,23,11,512,-0.08365890383720398,0.46234866976737976,0.46234866976737976,-0.18020440638065338,0.9959163069725037,0.9959163069725037,0.4642445147037506,0.03332330286502838,0.024466056376695633,0.028894679620862007,0.03371860831975937,0.024370413273572922,0.029184073209762573,2.3962509632110596,2.396317481994629,0.0993109941482544,0.19467410445213318,0.09790826588869095,0.19332870841026306,48.20186637335737
48400,48400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/48400.pth,numbered,6.6576303652254865e-06,0.10746193677186966,1.0,0.9774436090225563,48.200527249826216,decoded,direct_vocab,23,11,512,-0.0838780552148819,0.4622979462146759,0.4622979462146759,-0.18069659173488617,0.9959179162979126,0.9959179162979126,0.46419280767440796,0.033285655081272125,0.024469522759318352,0.028877589851617813,0.03367951884865761,0.02437378279864788,0.02916542999446392,2.396253824234009,2.3963205814361572,0.09930470585823059,0.1946583390235901,0.09790400415658951,0.19331933557987213,48.2005241397202
48600,48600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/48600.pth,numbered,6.65642664898769e-06,0.10746995359659195,1.0,0.9774436090225563,48.199050138987495,decoded,direct_vocab,23,11,512,-0.08409172296524048,0.46224188804626465,0.46224188804626465,-0.18117932975292206,0.9959205389022827,0.9959205389022827,0.4641353189945221,0.03323886916041374,0.02447076328098774,0.028854817152023315,0.03363138437271118,0.02437474951148033,0.02914096787571907,2.3962559700012207,2.3963234424591064,0.0992981493473053,0.1946413815021515,0.09789957106113434,0.19330963492393494,48.1990413079743
48800,48800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/48800.pth,numbered,6.658533493464347e-06,0.10747013241052628,1.0,0.9774436090225563,48.197551862175835,decoded,direct_vocab,23,11,512,-0.08435491472482681,0.4621855318546295,0.4621855318546295,-0.18176893889904022,0.9959226846694946,0.9959226846694946,0.4640777111053467,0.033194154500961304,0.024473683908581734,0.028833918273448944,0.03358502313494682,0.024377482011914253,0.029118118807673454,2.3962576389312744,2.3963263034820557,0.09929412603378296,0.19462835788726807,0.09789511561393738,0.19329966604709625,48.19754956613134
49000,49000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/49000.pth,numbered,6.657631274720188e-06,0.10746807605028152,1.0,0.9774436090225563,48.19618652595336,decoded,direct_vocab,23,11,512,-0.08462601155042648,0.4621351361274719,0.4621351361274719,-0.18237334489822388,0.9959246516227722,0.9959246516227722,0.46402621269226074,0.03314879164099693,0.02447453700006008,0.028811663389205933,0.03353790193796158,0.024378182366490364,0.029093865305185318,2.3962595462799072,2.396329164505005,0.09928867220878601,0.194614440202713,0.09789038449525833,0.19328926503658295,48.196179351703414
49200,49200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/49200.pth,numbered,6.659737664449494e-06,0.10745271295309067,1.0,0.9774436090225563,48.19481948844096,decoded,direct_vocab,23,11,512,-0.08496655523777008,0.46208566427230835,0.46208566427230835,-0.18312719464302063,0.995926558971405,0.995926558971405,0.4639756381511688,0.0330989807844162,0.024473708122968674,0.028786344453692436,0.033486898988485336,0.024377111345529556,0.0290667861700058,2.3962619304656982,2.396331787109375,0.09928750991821289,0.19460263848304749,0.09788545966148376,0.19327858090400696,48.194824295428106
49400,49400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/49400.pth,numbered,6.653416221524822e-06,0.10744491964578629,1.0,0.9774436090225563,48.19358248713217,decoded,direct_vocab,23,11,512,-0.08522878587245941,0.4620380997657776,0.4620380997657776,-0.18371161818504333,0.9959284067153931,0.9959284067153931,0.4639270305633545,0.03305251896381378,0.02447413094341755,0.02876332402229309,0.03343956172466278,0.024376969784498215,0.029042113572359085,2.3962626457214355,2.396334171295166,0.09928267449140549,0.19459117949008942,0.09788031131029129,0.19326752424240112,48.193571784296346
49600,49600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/49600.pth,numbered,6.6573293224792e-06,0.10743346065282822,1.0,0.9774436090225563,48.19248074094707,decoded,direct_vocab,23,11,512,-0.08579669147729874,0.4619959592819214,0.4619959592819214,-0.18495284020900726,0.9959295988082886,0.9959295988082886,0.4638841450214386,0.03300663083791733,0.024474116042256355,0.028740372508764267,0.033392589539289474,0.02437651716172695,0.029017457738518715,2.3962645530700684,2.396336793899536,0.09927752614021301,0.19458021223545074,0.09787516295909882,0.19325631856918335,48.1924775517728
49800,49800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/49800.pth,numbered,6.654921435256256e-06,0.10743272304534912,1.0,0.9774436090225563,48.19147840155767,decoded,direct_vocab,23,11,512,-0.08613966405391693,0.4619571268558502,0.4619571268558502,-0.18570810556411743,0.9959312677383423,0.9959312677383423,0.4638443887233734,0.03296011686325073,0.024470267817378044,0.028715193271636963,0.03334536775946617,0.024372341111302376,0.02899107150733471,2.3962669372558594,2.396339178085327,0.09927122294902802,0.1945686638355255,0.09786994755268097,0.1932448446750641,48.1914770164938
50000,final.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/final.pth,final,6.659737664449494e-06,0.1074322760105133,1.0,0.9774436354637146,48.19042453228195,decoded,direct_vocab,23,11,512,-0.08657487481832504,0.4619167745113373,0.4619167745113373,-0.18666289746761322,0.9959324598312378,0.9959324598312378,0.46380332112312317,0.032919179648160934,0.02446802332997322,0.028693601489067078,0.03330366685986519,0.02436981536448002,0.028968218713998795,2.396268844604492,2.396341323852539,0.09926636517047882,0.19455620646476746,0.09786485880613327,0.1932334154844284,48.19042453228195
